"Протасов, Владимир Юрьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Прохоров, Юрий Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Прудников, Анатолий Платонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пфейффер, Георгий Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пятецкий-Шапиро, Илья Иосифович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пятосин, Иосиф Степанович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Разборов, Александр Александрович",,2,0,0,1963,2011,10 042,27,38,5,2105,0,2,8,,7,,,,,,,86,1467,21,Разборов Александр Александрович,85,156,4997,,,,
"Размадзе, Андрей Михайлович",,1,1,1,1889,2008,3738,13,28,0,574,0,4,6,,3,,,,,,,,,,,,,,,,,
"Райгородский, Андрей Михайлович",,2,0,0,1976,2012,10431,25,44,0,8280,0,2,79,,1,,,,,,,184,1614,17,Райгородский Андрей Михайлович,60,530,16356,,,,1
"Райков, Дмитрий Абрамович",,3,0,0,1905,2015,12601,5,16,0,446,0,2,5,,2,,,,,,,,,,Райков Дмитрий Абрамович,26,45,5309,,,,1
"Рассказова, Вера Владимировна",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ратнер, Марина Евсеевна",,2,0,0,1938,2014,8227,8,31,6,979,0,3,5,,1,,,,,,,,,,,,,,,,,
"Рахманинов, Иван Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рачинский, Сергей Александрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рашевский, Пётр Константинович",,4,0,0,1983,2011,18061,18,59,1,1711,0,5,17,,2,,,,,,,,,,"Рашевский, Пётр Константинович",26,42,8240,,,,0
"Рвачёв, Владимир Логвинович",,3,0,0,1926,2009,20439,14,60,1,1023,0,9,8,,5,,,,,,,,,,"Рвачёв, Владимир Логвинович",15,,378,,,,0
"Ремез, Евгений Яковлевич",,1,0,0,1896,2011,3287,17,29,5,552,0,2,6,,1,,,,,,,,,,"Ремез, Евгений Яковлевич",3,,754,,,,0
"Ремесленников, Владимир Никанорович",,1,0,0,1936,2016,6834,5,10,0,472,0,2,2,,4,,,,,,,131,1438,14,Ремесленников Владимир Никанорович,163,149,4708,,,,1
"Ретах, Владимир Соломонович",,1,0,0,1948,2011,8262,13,28,1,336,0,2,2,,4,,,,,,,,,,Ретах Владимир Соломонович,14,102,5239,,,,1
"Решетняк, Юрий Григорьевич",,1,0,0,1929,2007,11414,30,56,1,1655,0,6,19,,7,,,,,,,94,647,10,Решетняк Юрий Григорьевич,25,150,25463,,,,0
"Рипс, Илья Аронович",,1,0,0,1948,2010,7601,27,44,12,2321,0,5,9,,6,,,,,,,,,,,,,,,,,0
"Рогов, Андрей Петрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Розенберг, Вера Михайловна",,1,0,0,1894,2016,6621,6,22,0,481,0,2,4,,0,,,,,,,,,,,,,,,,,0
"Розенфельд, Борис Абрамович",,1,0,0,1917,2009,17821,24,94,2,1533,0,2,67,,0,,,,,,,45,626,9,,,,,,,,0
"Розов, Николай Христович",,2,0,0,1938,2012,14002,13,66,0,1160,0,2,10,,5,,,,,,,,,,Розов Николай Христович,103,413,30385,,,,1
"Романко, Василий Кириллович",,1,0,0,1936,2016,12302,9,41,0,880,0,3,4,,3,,,,,,,,,,Романко Василий Кириллович,13,6,252,,,,1
"Романов, Владимир",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Романов, Николай Павлович (математик)",,1,0,0,1907,2011,8490,15,40,,,0,0,,,,,,,,,,,,,,,,,,,,
"Романовский, Всеволод Иванович",,1,1,1,1879,2007,8009,36,66,,,0,5,,,,,,,,,,,,,,,,,,,,
"Ромер, Павел Эмилиевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Россинский, Сергей Дмитриевич",,1,0,0,1890,2011,2025,5,7,,,0,2,,,,,,,,,,,,,,,,,,,,
"Рохлин, Владимир Абрамович",,2,0,0,1919,2007,11872,40,67,,,0,4,,,,,,,,,,,,,,,,,,,,
"Рудаков, Игорь Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рудаков, Константин Владимирович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Румовский, Степан Яковлевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Русаков, Сергей Владимирович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Руссман, Исаак Борисович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рыбников, Константин Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рышков, Сергей Сергеевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Рябенький, Виктор Соломонович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сабинин, Егор Фёдорович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сабинин, Лев Васильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сабитов, Иджад Хакович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Савватеев, Алексей Владимирович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Савич, Сергей Евгеньевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Садовничий, Виктор Антонович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Садыхов, Мисреддин Аллахверди оглы",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сазонов, Анатолий Ефимович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сазонов, Вячеслав Васильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Салихов, Владислав Хасанович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Салтыков, Николай Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Самарский, Александр Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Самойленко, Анатолий Михайлович (математик)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Самойленко, Юрий Стефанович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Свешников, Алексей Георгиевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Севастьянов, Борис Александрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сегал, Бенцион Израилевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Седов, Леонид Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Селиванов, Дмитрий Фёдорович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Селькин, Михаил Васильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Семёнов, Алексей Львович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Семёнычев, Валерий Константинович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Семихатов, Алексей Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сендеров, Валерий Анатольевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сергеев, Армен Глебович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Серебряков, Владимир Алексеевич (математик)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сибирский, Константин Сергеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сигал, Израиль Хаимович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сидоров, Анатолий Фёдорович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Синай, Яков Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сканави, Марк Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Скворцов, Владимир Викторович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Скоробогатов, Алексей Николаевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Скрыпник, Игорь Владимирович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Скубенко, Борис Фадеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Слободянский, Михаил Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Слонимский, Зиновий Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Слудский, Фёдор Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Слуцкий, Евгений Евгеньевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Смелянский, Руслан Леонидович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Смирнов, Владимир Иванович (математик)",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Смирнов, Николай Васильевич (математик)",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Смирнов, Станислав Константинович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Смолицкий, Хаим Львович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соболев, Владимир Иванович (математик)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соболев, Сергей Львович",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соболь, Илья Меерович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соколов, Владимир Вячеславович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соколов, Юрий Дмитриевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соловьёв, Александр Дмитриевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Соловьёв, Валерий Дмитриевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Солодовников, Владимир Викторович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Солонников, Всеволод Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Солтан, Валерий Петрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сомов, Осип Иванович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сонин, Николай Яковлевич",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сосинский, Алексей Брониславович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Софронов, Михаил (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сохоцкий, Юлиан Васильевич",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сретенский, Леонид Николаевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Станевич, Виктор",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Статулявичус, Витаутас Антанович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стебаков, Сергей Александрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стеклов, Владимир Андреевич",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Степанец, Александр Иванович",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Степанов, Вячеслав Васильевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стёпин, Анатолий Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стечкин, Сергей Борисович",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Столяр, Абрам Аронович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стратонович, Руслан Леонтьевич",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стрекаловский, Александр Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стрельцов, Владимир Викторович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Стронгин, Роман Григорьевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Субботин, Андрей Измайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Субботин, Юрий Николаевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Субботовская, Белла Абрамовна",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Субханкулов, Магалим Акрамович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суворов, Георгий Дмитриевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суворов, Прохор Игнатьевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суворов, Фёдор Матвеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сулицкий, Владимир Николаевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Султанаев, Яудат Талгатович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Султангазин, Умирзак Махмутович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суслин, Андрей Александрович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суслин, Михаил Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Суслонов, Владимир Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Сушков, Борис Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тайманов, Асан Дабсович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тайманов, Искандер Асанович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тайминя, Дайна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тайцлин, Михаил Абрамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тамаркин, Яков Давидович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тамразов, Промарз Меликович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Танаев, Вячеслав Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Таран, Татьяна Архиповна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Таранников, Юрий Валерьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тартаковский, Владимир Абрамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тарунин, Евгений Леонидович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Татаринов, Ярослав Всеволодович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Твардовский, Осип Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тер-Крикоров, Александр Мартынович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тихомандрицкий, Матвей Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тихомиров, Владимир Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тихонов, Андрей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тишкин, Владимир Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Товстик, Пётр Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Толстова, Юлиана Николаевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Топоногов, Виктор Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Трахтенберг, Яков",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Трахтенброт, Борис Авраамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Трахтман, Абрам Наумович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Треногин, Владилен Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Третьяков, Владимир Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Трещёв, Дмитрий Валерьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тузиков, Александр Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тумаркин, Лев Абрамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Турецкий, Абрам Хаимович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Турчин, Валентин Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тутубалин, Валерий Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тыртышников, Евгений Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тюрин, Андрей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тюрин, Юрий Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Тюрина, Галина Николаевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ульянов, Владимир Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ульянов, Пётр Лаврентьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Умирбаев, Уалбай Утмаханбетович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Уральцева, Нина Николаевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Урысон, Павел Самуилович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Успенский, Владимир Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Успенский, Яков Викторович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ушаков, Владимир Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фабрикант, Валерий Иосифович",0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фаддеев, Дмитрий Константинович",,,,,,2006,9038,,58,,3332,0,6,19,21,2,,,,,,,,,,,,,,,,,
"Фаддеев, Людвиг Дмитриевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Файнзильбер, Александр Маркович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фарварсон, Генри",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Федоренко, Радий Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фёдоров, Владимир Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фёдоров, Илья (бакалавр Московского университета)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Федорук, Михаил Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Федорчук, Виталий Витальевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фейгин, Борис Львович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фельдман, Израиль Аронович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фет, Абрам Ильич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Филиппов, Алексей Фёдорович (учёный)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Филиппов, Владимир Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фиников, Сергей Павлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фихтенгольц, Григорий Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Флейшман, Бенцион Шимонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фоменко, Анатолий Тимофеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фомин, Владимир Николаевич (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фомин, Сергей Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фомин, Сергей Владимирович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фон-дер-Флаасс, Дмитрий Германович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Франк, Михаил Людвигович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фрейвалдс, Русиньш Мартыньш",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Френкель, Игорь Борисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фридман, Александр Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фролов, Николай Адрианович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фукс, Дмитрий Борисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фурсиков, Андрей Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фусс, Николай Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Фусс, Павел Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хазанкин, Роман Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Халилов, Захид Исмаил оглы",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хачиян, Леонид Генрихович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хеннер, Евгений Карлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хинчин, Александр Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хованов, Николай Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хованский, Аскольд Георгиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Холево, Александр Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Холодов, Александр Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хорол, Давид Моисеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хохлюк, Виталий Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Христиани, Николай Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Христианович, Сергей Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хруслов, Евгений Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Худяев, Сергей Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Хургин, Яков Исаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цветков, Яков Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цетлин, Михаил Львович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Циммерман, Владимир Акимович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цингер, Василий Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цирельсон, Борис Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цфасман, Михаил Анатольевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цыганков, Иван Власович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чаплыгин, Сергей Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чарный, Исаак Абрамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чеботарёв, Николай Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чебраков, Юрий Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чебышёв, Пафнутий Львович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ченцов, Александр Георгиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Червоненкис, Алексей Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чередник, Иван Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чернеевский, Николай Степанович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Черников, Сергей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чернявский, Владимир Соломонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чесноков, Сергей Валерианович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Четаев, Николай Гурьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Четверухин, Николай Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Четверушкин, Борис Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чехлов, Валерий Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чижов, Дмитрий Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чирка, Евгений Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чистяков, Иоасаф Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чубариков, Владимир Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чудаков, Николай Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чумаков, Фёдор Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Чушкин, Павел Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шабат, Борис Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шамолин, Максим Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шананин, Александр Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шанин, Николай Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шапиро, Зоря Яковлевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шапошников, Николай Александрович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шарыгин, Игорь Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шатуновский, Самуил Осипович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шафаревич, Андрей Игоревич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шафаревич, Игорь Ростиславович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шахно, Константин Устинович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шварцбурд, Семён Исаакович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шевченко, Валерий Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шейнфинкель, Моисей Эльевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шеметков, Леонид Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шень, Александр Ханиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шестаков, Виктор Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шестаков, Иван Павлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
